setID	objID
83038	6882
83038	8148
83038	9569
83038	27097
83038	83860
83038	138474
83038	387332
83039	1763
83039	2237
83039	3978
83039	4171
83039	4172
83039	4173
83039	4175
83039	4176
83039	5111
83039	5422
83039	5425
83039	5426
83039	5427
83039	5557
83039	5981
83039	5982
83039	5983
83039	5984
83039	5985
83039	6117
83039	6118
83039	6119
83039	6742
83039	10535
83039	10714
83039	23649
83039	54107
83039	56655
83039	79621
83039	246243
83040	3458
83040	5682
83040	5683
83040	5684
83040	5686
83040	5687
83040	5688
83040	5689
83040	5690
83040	5691
83040	5692
83040	5694
83040	5695
83040	5696
83040	5698
83040	5699
83040	5700
83040	5701
83040	5704
83040	5705
83040	5706
83040	5707
83040	5708
83040	5709
83040	5710
83040	5713
83040	5714
83040	5717
83040	5718
83040	5721
83040	9861
83040	23198
83040	51371
83040	122706
83040	143471
83041	3309
83041	5018
83041	6727
83041	6728
83041	6729
83041	6731
83041	6734
83041	9789
83041	11231
83041	28972
83041	29927
83041	58477
83041	60559
83041	90701
83041	196294
83042	30
83042	33
83042	34
83042	51
83042	335
83042	336
83042	345
83042	948
83042	1374
83042	1375
83042	1376
83042	1581
83042	1582
83042	1593
83042	1962
83042	2167
83042	2168
83042	2169
83042	2170
83042	2171
83042	2172
83042	2173
83042	2180
83042	2181
83042	2182
83042	2710
83042	2712
83042	3158
83042	3611
83042	4023
83042	4199
83042	4312
83042	4973
83042	5105
83042	5106
83042	5170
83042	5346
83042	5360
83042	5465
83042	5467
83042	5468
83042	6256
83042	6257
83042	6258
83042	6319
83042	6342
83042	7350
83042	8309
83042	8310
83042	9370
83042	9415
83042	10062
83042	10580
83042	10998
83042	10999
83042	11001
83042	23205
83042	23305
83042	28965
83042	51129
83042	51703
83042	79966
83042	81616
83042	116519
83042	126129
83042	376497
83043	142
83043	328
83043	2237
83043	3978
83043	3980
83043	4350
83043	4595
83043	4913
83043	4968
83043	5111
83043	5425
83043	5426
83043	5427
83043	7374
83043	7515
83043	8930
83043	10038
83043	10039
83043	10714
83043	23583
83043	27301
83043	27343
83043	54107
83043	55247
83043	56655
83043	79661
83043	252969
83044	902
83044	1022
83044	1069
83044	1161
83044	1642
83044	1643
83044	2067
83044	2068
83044	2071
83044	2072
83044	2073
83044	2074
83044	2965
83044	2966
83044	2967
83044	2968
83044	3978
83044	4331
83044	5111
83044	5425
83044	5426
83044	5427
83044	5886
83044	5887
83044	5981
83044	5982
83044	5983
83044	5984
83044	5985
83044	6117
83044	6118
83044	6119
83044	7507
83044	7508
83044	8450
83044	8451
83044	10714
83044	54107
83044	56655
83045	2956
83045	3978
83045	4292
83045	4436
83045	4437
83045	5111
83045	5395
83045	5425
83045	5981
83045	5982
83045	5983
83045	5984
83045	5985
83045	6117
83045	6118
83045	6119
83045	6742
83045	9156
83045	10714
83045	27030
83046	641
83046	675
83046	4361
83046	4683
83046	5425
83046	5889
83046	5893
83046	6117
83046	6118
83046	6119
83046	6742
83046	7156
83046	7516
83046	7517
83046	8438
83046	8940
83046	10111
83046	10714
83046	25788
83046	80198
83046	146956
83047	1791
83047	2237
83047	2547
83047	3981
83047	4361
83047	5591
83047	7518
83047	7520
83047	10111
83047	27343
83047	64421
83047	79840
83048	207
83048	355
83048	356
83048	408
83048	409
83048	468
83048	627
83048	773
83048	774
83048	775
83048	777
83048	778
83048	779
83048	781
83048	782
83048	783
83048	784
83048	786
83048	836
83048	929
83048	994
83048	1326
83048	1386
83048	1399
83048	1616
83048	1647
83048	1843
83048	1845
83048	1846
83048	1847
83048	1848
83048	1849
83048	1850
83048	1852
83048	1950
83048	1956
83048	2005
83048	2122
83048	2246
83048	2248
83048	2250
83048	2251
83048	2252
83048	2253
83048	2256
83048	2257
83048	2260
83048	2316
83048	2317
83048	2318
83048	2353
83048	2768
83048	2872
83048	3164
83048	3265
83048	3304
83048	3315
83048	3551
83048	3552
83048	3553
83048	3554
83048	4137
83048	4149
83048	4214
83048	4215
83048	4216
83048	4217
83048	4296
83048	4342
83048	4609
83048	4763
83048	4772
83048	4775
83048	4790
83048	4791
83048	4803
83048	4893
83048	4908
83048	4909
83048	4914
83048	4915
83048	5058
83048	5062
83048	5154
83048	5155
83048	5156
83048	5159
83048	5321
83048	5494
83048	5495
83048	5530
83048	5533
83048	5536
83048	5566
83048	5568
83048	5578
83048	5579
83048	5582
83048	5594
83048	5595
83048	5598
83048	5601
83048	5602
83048	5603
83048	5604
83048	5605
83048	5606
83048	5607
83048	5608
83048	5609
83048	5613
83048	5778
83048	5801
83048	5871
83048	5880
83048	5921
83048	5922
83048	5923
83048	5924
83048	5970
83048	5971
83048	6195
83048	6196
83048	6197
83048	6237
83048	6300
83048	6416
83048	6654
83048	6655
83048	6788
83048	6789
83048	7040
83048	7042
83048	7043
83048	7046
83048	7048
83048	7124
83048	7132
83048	7157
83048	7186
83048	7189
83048	7786
83048	7850
83048	7867
83048	8074
83048	8491
83048	8517
83048	8550
83048	8569
83048	8605
83048	8649
83048	100137049
83048	8822
83048	8911
83048	8913
83048	8986
83048	9064
83048	9175
83048	9252
83048	9254
83048	9261
83048	9479
83048	9693
83048	9965
83048	10000
83048	10125
83048	10235
83048	10368
83048	10369
83048	10454
83048	10746
83048	10912
83048	22808
83048	23118
83048	23162
83048	23542
83048	26281
83048	26291
83048	27006
83048	27330
83048	51347
83048	51701
83048	51776
83048	55799
83048	57551
83048	59284
83048	80824
83048	84867
83048	93589
83048	115727
83048	123745
83048	255189
83048	283748
83049	25
83049	27
83049	207
83049	572
83049	685
83049	815
83049	867
83049	1026
83049	1027
83049	1399
83049	1839
83049	1950
83049	1956
83049	2064
83049	2066
83049	2069
83049	2475
83049	2549
83049	2932
83049	3265
83049	4609
83049	4690
83049	4893
83049	5058
83049	5062
83049	5063
83049	5290
83049	5291
83049	5293
83049	5294
83049	5295
83049	5296
83049	5336
83049	5578
83049	5579
83049	5582
83049	5594
83049	5595
83049	5601
83049	5602
83049	5604
83049	5605
83049	5609
83049	6198
83049	6199
83049	6416
83049	6464
83049	6654
83049	6655
83049	6714
83049	7039
83049	10000
83049	10718
83049	23533
83049	25759
83049	53358
83049	56924
83049	57144
83049	145957
83049	399694
83050	107
83050	108
83050	109
83050	113
83050	114
83050	115
83050	135
83050	136
83050	147
83050	148
83050	154
83050	155
83050	185
83050	291
83050	292
83050	293
83050	487
83050	488
83050	489
83050	490
83050	491
83050	492
83050	493
83050	552
83050	553
83050	623
83050	624
83050	773
83050	774
83050	775
83050	777
83050	778
83050	779
83050	810
83050	815
83050	886
83050	887
83050	952
83050	1128
83050	1129
83050	1131
83050	1133
83050	1139
83050	1812
83050	1816
83050	1909
83050	1910
83050	1956
83050	2064
83050	2066
83050	2149
83050	2185
83050	2767
83050	2778
83050	2902
83050	2903
83050	2905
83050	2911
83050	2925
83050	3269
83050	3274
83050	3356
83050	3357
83050	3358
83050	3360
83050	3361
83050	3362
83050	3363
83050	3706
83050	3707
83050	3708
83050	3709
83050	3710
83050	3973
83050	4638
83050	4842
83050	4843
83050	4846
83050	4923
83050	5021
83050	5023
83050	5024
83050	5025
83050	5026
83050	5027
83050	5136
83050	5137
83050	5153
83050	5156
83050	5159
83050	5255
83050	5256
83050	5260
83050	5261
83050	5330
83050	5331
83050	5332
83050	5333
83050	5336
83050	5350
83050	5530
83050	5533
83050	5566
83050	5568
83050	5578
83050	5579
83050	5582
83050	5613
83050	5724
83050	5731
83050	5733
83050	5737
83050	6262
83050	6263
83050	6546
83050	6547
83050	6786
83050	6865
83050	6869
83050	6870
83050	6915
83050	7125
83050	7201
83050	7416
83050	7419
83050	8877
83050	8911
83050	8913
83050	9127
83050	9630
83050	10800
83050	23236
83050	51196
83050	51806
83050	56848
83050	57105
83050	57620
83050	80228
83050	80271
83050	83447
83050	84812
83050	85366
83050	89869
83050	91807
83050	93129
83050	163688
83050	196883
83050	340156
83051	91
83051	93
83051	268
83051	269
83051	355
83051	356
83051	608
83051	643
83051	650
83051	655
83051	657
83051	658
83051	659
83051	939
83051	943
83051	944
83051	959
83051	970
83051	1230
83051	1232
83051	1233
83051	1234
83051	1235
83051	1236
83051	1237
83051	1270
83051	1435
83051	1436
83051	1437
83051	1439
83051	1440
83051	1441
83051	1524
83051	1896
83051	1950
83051	1956
83051	2056
83051	2057
83051	2277
83051	2321
83051	2322
83051	2323
83051	2324
83051	2688
83051	2689
83051	2690
83051	2826
83051	2829
83051	2833
83051	2919
83051	2920
83051	2921
83051	3082
83051	3439
83051	3440
83051	3441
83051	3442
83051	3443
83051	3445
83051	3448
83051	3452
83051	3454
83051	3455
83051	3456
83051	3458
83051	3459
83051	3460
83051	3467
83051	3552
83051	3553
83051	3554
83051	3558
83051	3559
83051	3560
83051	3561
83051	3562
83051	3565
83051	3566
83051	3567
83051	3568
83051	3569
83051	3570
83051	3572
83051	3575
83051	3576
83051	3577
83051	3578
83051	3579
83051	3581
83051	3586
83051	3587
83051	3588
83051	3589
83051	3592
83051	3593
83051	3595
83051	3596
83051	3597
83051	3600
83051	3601
83051	3604
83051	3605
83051	3606
83051	3624
83051	3625
83051	3626
83051	3627
83051	3791
83051	3815
83051	3952
83051	3953
83051	3976
83051	3977
83051	4049
83051	4050
83051	4055
83051	4233
83051	4254
83051	4283
83051	4352
83051	4804
83051	4982
83051	5008
83051	5154
83051	5155
83051	5156
83051	5159
83051	5197
83051	5473
83051	5617
83051	5618
83051	6346
83051	6347
83051	6348
83051	6354
83051	6355
83051	6356
83051	6358
83051	6359
83051	6360
83051	6361
83051	6362
83051	6364
83051	6366
83051	6368
83051	6372
83051	6373
83051	6374
83051	6375
83051	6376
83051	6387
83051	7040
83051	7042
83051	7043
83051	7046
83051	7048
83051	7124
83051	7132
83051	7133
83051	7173
83051	7292
83051	7293
83051	7423
83051	7424
83051	7850
83051	7852
83051	8200
83051	8600
83051	8740
83051	407977
83051	8743
83051	8764
83051	8792
83051	8793
83051	8795
83051	8797
83051	8807
83051	8809
83051	8995
83051	9180
83051	10344
83051	10563
83051	10663
83051	10673
83051	10803
83051	10850
83051	10913
83051	11009
83051	23495
83051	23765
83051	27190
83051	27242
83051	29949
83051	50604
83051	50615
83051	50616
83051	51330
83051	51561
83051	53832
83051	53833
83051	55504
83051	55540
83051	55801
83051	56034
83051	56477
83051	56832
83051	57007
83051	58191
83051	58985
83051	60401
83051	64806
83051	80301
83051	83729
83051	84957
83051	85480
83051	115650
83051	116379
83051	149233
83051	163702
83051	282617
83051	282618
83051	414062
83051	729230
83052	810
83052	1040
83052	1606
83052	1607
83052	1608
83052	1609
83052	3612
83052	3613
83052	3628
83052	3631
83052	3632
83052	3633
83052	3635
83052	3636
83052	3705
83052	3706
83052	3707
83052	3708
83052	3709
83052	3710
83052	4534
83052	4952
83052	5286
83052	5287
83052	5288
83052	5289
83052	5290
83052	5291
83052	5293
83052	5294
83052	5295
83052	5296
83052	5297
83052	5298
83052	5305
83052	5330
83052	5331
83052	5332
83052	5333
83052	5336
83052	5578
83052	5579
83052	5582
83052	5728
83052	8394
83052	8395
83052	8396
83052	8525
83052	8526
83052	8527
83052	8760
83052	8821
83052	8867
83052	8871
83052	9162
83052	10423
83052	23236
83052	23396
83052	23533
83052	51196
83052	51763
83052	51806
83052	55300
83052	55361
83052	56623
83052	64768
83052	79837
83052	80271
83052	84812
83052	89869
83052	160851
83052	163688
83052	200576
83053	117
83053	134
83053	135
83053	136
83053	140
83053	147
83053	148
83053	150
83053	151
83053	154
83053	155
83053	185
83053	186
83053	187
83053	552
83053	553
83053	554
83053	623
83053	624
83053	680
83053	719
83053	728
83053	799
83053	886
83053	887
83053	1081
83053	1128
83053	1129
83053	1131
83053	1133
83053	1134
83053	1135
83053	1136
83053	1137
83053	1138
83053	1139
83053	1140
83053	1141
83053	1142
83053	1143
83053	1144
83053	1145
83053	1146
83053	1241
83053	1268
83053	1269
83053	1395
83053	1442
83053	1511
83053	1812
83053	1813
83053	1814
83053	1815
83053	1816
83053	1903
83053	1909
83053	1910
83053	2147
83053	2149
83053	2150
83053	2151
83053	2357
83053	2359
83053	2488
83053	2492
83053	2554
83053	2555
83053	2556
83053	2557
83053	2558
83053	2559
83053	2560
83053	2561
83053	2562
83053	2563
83053	2564
83053	2565
83053	2566
83053	2568
83053	2569
83053	2570
83053	2587
83053	2642
83053	2688
83053	2689
83053	2690
83053	2692
83053	2693
83053	2696
83053	2740
83053	2741
83053	2742
83053	2743
83053	2798
83053	2831
83053	2832
83053	2837
83053	2846
83053	2859
83053	2862
83053	2892
83053	2893
83053	2895
83053	2899
83053	2900
83053	2901
83053	2902
83053	2903
83053	2904
83053	2905
83053	2908
83053	2911
83053	2912
83053	2913
83053	2916
83053	2925
83053	3001
83053	3061
83053	3062
83053	3269
83053	3274
83053	3350
83053	3351
83053	3352
83053	3354
83053	3355
83053	3356
83053	3357
83053	3358
83053	3360
83053	3361
83053	3362
83053	3363
83053	3952
83053	3953
83053	3972
83053	3973
83053	4158
83053	4543
83053	4544
83053	4829
83053	4886
83053	4887
83053	4923
83053	4985
83053	4988
83053	5021
83053	5023
83053	5024
83053	5025
83053	5026
83053	5027
83053	5028
83053	5029
83053	5031
83053	5340
83053	5540
83053	5617
83053	5618
83053	5644
83053	5646
83053	5724
83053	5729
83053	5731
83053	5732
83053	5733
83053	5737
83053	5739
83053	5745
83053	5746
83053	6344
83053	6752
83053	6753
83053	6754
83053	6755
83053	6865
83053	6869
83053	6870
83053	6915
83053	7068
83053	7201
83053	7252
83053	7253
83053	7433
83053	7434
83053	7442
83053	8001
83053	8484
83053	8698
83053	8811
83053	8973
83053	9002
83053	9038
83053	9127
83053	9170
83053	9248
83053	9287
83053	9294
83053	9340
83053	9568
83053	9934
83053	10161
83053	10203
83053	10316
83053	10800
83053	10886
83053	10888
83053	11255
83053	23566
83053	23620
83053	27334
83053	53829
83053	55584
83053	55879
83053	56288
83053	56923
83053	57053
83053	57105
83053	59340
83053	64106
83053	83551
83053	84539
83053	116443
83053	122042
83053	134864
83053	165829
83053	200959
83053	286530
83054	25
83054	472
83054	545
83054	595
83054	699
83054	701
83054	890
83054	891
83054	894
83054	896
83054	898
83054	902
83054	983
83054	990
83054	991
83054	993
83054	994
83054	995
83054	996
83054	1017
83054	1019
83054	1021
83054	1022
83054	1026
83054	1027
83054	1030
83054	1032
83054	1111
83054	1387
83054	1647
83054	1869
83054	1870
83054	1871
83054	1875
83054	2033
83054	2810
83054	2932
83054	3065
83054	3066
83054	4087
83054	4088
83054	4089
83054	4171
83054	4172
83054	4173
83054	4175
83054	4176
83054	4193
83054	4609
83054	4998
83054	4999
83054	5000
83054	5001
83054	5111
83054	5347
83054	5591
83054	5885
83054	5925
83054	5933
83054	5934
83054	6502
83054	7027
83054	7029
83054	7040
83054	7042
83054	7043
83054	7157
83054	7272
83054	7465
83054	7529
83054	7532
83054	7533
83054	7709
83054	8317
83054	8318
83054	8379
83054	8555
83054	8556
83054	8697
83054	8881
83054	8900
83054	9088
83054	9126
83054	9133
83054	9184
83054	9700
83054	10393
83054	10459
83054	10735
83054	10912
83054	10926
83054	10971
83054	11200
83054	23594
83054	23595
83054	27127
83054	29882
83054	29945
83054	51343
83054	51433
83054	51434
83054	51529
83054	246184
83054	494551
83055	317
83055	355
83055	472
83055	545
83055	595
83055	637
83055	836
83055	841
83055	842
83055	891
83055	894
83055	896
83055	898
83055	900
83055	901
83055	983
83055	1017
83055	1019
83055	1021
83055	1026
83055	1111
83055	1643
83055	1647
83055	2810
83055	3479
83055	3486
83055	3732
83055	4193
83055	4194
83055	5054
83055	5268
83055	5728
83055	7057
83055	7157
83055	7249
83055	8795
83055	9133
83055	9538
83055	9540
83055	10912
83055	11200
83055	27244
83055	50484
83055	51246
83055	51512
83055	55240
83055	55367
83055	56475
83055	64326
83055	83667
83055	143686
83056	329
83056	330
83056	331
83056	672
83056	867
83056	991
83056	996
83056	1161
83056	1642
83056	1643
83056	3093
83056	4193
83056	4214
83056	4281
83056	4591
83056	4734
83056	5371
83056	6502
83056	6923
83056	7189
83056	7317
83056	7318
83056	7319
83056	7321
83056	7327
83056	7328
83056	7337
83056	7428
83056	8450
83056	8451
83056	8452
83056	8453
83056	8554
83056	8651
83056	8697
83056	8881
83056	8916
83056	8925
83056	8945
83056	9021
83056	9039
83056	9063
83056	9246
83056	9320
83056	9354
83056	9690
83056	9820
83056	9886
83056	10054
83056	10055
83056	10273
83056	10277
83056	10393
83056	10401
83056	11059
83056	11060
83056	11065
83056	22888
83056	22954
83056	23291
83056	23295
83056	23327
83056	23759
83056	26091
83056	26232
83056	26259
83056	26272
83056	27338
83056	27339
83056	29882
83056	29945
83056	51343
83056	51366
83056	51433
83056	51434
83056	51465
83056	51529
83056	51619
83056	55070
83056	55120
83056	55236
83056	55294
83056	55585
83056	57154
83056	63893
83056	64326
83056	64750
83056	79444
83056	83737
83056	84447
83056	89910
83056	90293
83056	148581
83056	246184
83056	378884
83057	662
83057	2054
83057	6804
83057	6809
83057	6810
83057	6811
83057	6844
83057	8417
83057	8673
83057	8674
83057	8676
83057	8677
83057	8773
83057	9342
83057	9482
83057	9527
83057	10228
83057	10490
83057	10652
83057	51272
83057	53407
83057	55014
83057	55850
83057	112755
83057	143187
83057	415117
83058	3439
83058	3440
83058	3441
83058	3442
83058	3443
83058	3445
83058	3448
83058	3452
83058	3458
83058	5289
83058	5562
83058	5563
83058	8408
83058	8678
83058	9474
83058	9776
83058	10533
83058	22863
83058	23192
83058	30849
83058	55054
83058	64422
83058	83734
83058	84938
83058	84971
83058	89849
83058	115201
83059	207
83059	1975
83059	2475
83059	3091
83059	3479
83059	3551
83059	3667
83059	5170
83059	5290
83059	5291
83059	5293
83059	5294
83059	5295
83059	5296
83059	5562
83059	5563
83059	5578
83059	5579
83059	5582
83059	5594
83059	5595
83059	5728
83059	6195
83059	6196
83059	6197
83059	6198
83059	6199
83059	6794
83059	7124
83059	7248
83059	7249
83059	8408
83059	10000
83059	10325
83059	10670
83059	23533
83059	27330
83059	51719
83059	54541
83059	58528
83059	64223
83059	81617
83059	84335
83059	92335
83059	253260
83059	253314
83060	207
83060	317
83060	329
83060	330
83060	331
83060	355
83060	356
83060	472
83060	572
83060	596
83060	598
83060	637
83060	823
83060	824
83060	836
83060	840
83060	841
83060	842
83060	843
83060	1439
83060	1676
83060	1677
83060	2021
83060	3551
83060	3552
83060	3553
83060	3554
83060	3562
83060	3654
83060	3656
83060	4615
83060	4790
83060	4792
83060	4803
83060	4914
83060	5290
83060	5291
83060	5293
83060	5294
83060	5295
83060	5296
83060	5530
83060	5533
83060	5566
83060	5568
83060	5573
83060	5576
83060	5577
83060	5613
83060	5970
83060	7124
83060	7132
83060	7157
83060	7186
83060	8517
83060	8717
83060	8737
83060	8743
83060	8772
83060	8793
83060	8795
83060	8797
83060	8837
83060	9131
83060	10000
83060	11213
83060	23533
83060	51135
83060	79444
83061	324
83061	595
83061	815
83061	894
83061	896
83061	1387
83061	1459
83061	1487
83061	1855
83061	1856
83061	1857
83061	2033
83061	2239
83061	2535
